Time [s],Packet ID,MOSI,MISO
0.0019943900,0,0x1400,0x0000
0.0019973500,0,0x1400,0x0000
0.0020003100,0,0x1400,0x0000
0.0020032800,0,0x1400,0x0000
0.0020062400,0,0x1400,0x0000
0.0020092000,0,0x1400,0x0000
0.0020121600,0,0x1400,0x0000
0.0020151300,0,0x1400,0x0000
0.0020180900,0,0x1400,0x0000
0.0020210500,0,0x1400,0x0000
0.0020240200,0,0x1400,0x0000
0.0020269800,0,0x1400,0x0000
0.0020299400,0,0x1400,0x0000
0.0020329100,0,0x1400,0x0000
0.0020358700,0,0x1400,0x0000
0.0020388300,0,0x1400,0x0000
0.0020417900,0,0x1400,0x0000
0.0020447600,0,0x1400,0x0000
0.0020477200,0,0x1400,0x0000
0.0020506800,0,0x1400,0x0000
0.0020536500,0,0x1400,0x0000
0.0020566100,0,0x1400,0x0000
0.0020595700,0,0x1400,0x0000
0.0020625300,0,0x1400,0x0000
0.0020655000,0,0x1400,0x0000
0.0020684600,0,0x1400,0x0000
0.0020714200,0,0x1400,0x0000
0.0020743900,0,0x1400,0x0000
0.0020773500,0,0x1400,0x0000
0.0020803100,0,0x1400,0x0000
0.0020832800,0,0x1400,0x0000
0.0020862400,0,0x1400,0x0000
0.0020892000,0,0x1400,0x0000
0.0020921600,0,0x1400,0x0000
0.0020951300,0,0x1400,0x0000
0.0020980900,0,0x1400,0x0000
0.0021010500,0,0x1400,0x0000
0.0021040200,0,0x1400,0x0000
0.0021069800,0,0x1400,0x0000
0.0021099400,0,0x1400,0x0000
0.0021129100,0,0x1400,0x0000
0.0021158700,0,0x1400,0x0000
0.0021188300,0,0x1400,0x0000
0.0021217900,0,0x1400,0x0000
0.0021247600,0,0x1400,0x0000
0.0021277200,0,0x1400,0x0000
0.0021306800,0,0x1400,0x0000
0.0021336500,0,0x1400,0x0000
0.0021366100,0,0x1400,0x0000
0.0021395700,0,0x1400,0x0000
0.0021425300,0,0x1400,0x0000
0.0021455000,0,0x1400,0x0000
0.0021484600,0,0x1400,0x0000
0.0021514200,0,0x1400,0x0000
0.0021543900,0,0x1400,0x0000
0.0021573500,0,0x1400,0x0000
0.0021603100,0,0x1400,0x0000
0.0021632800,0,0x1400,0x0000
0.0021662400,0,0x1400,0x0000
0.0021692000,0,0x1400,0x0000
0.0021721600,0,0x1400,0x0000
0.0021751300,0,0x1400,0x0000
0.0021780900,0,0x1400,0x0000
0.0021810500,0,0x1400,0x0000
0.0021840200,0,0x1400,0x0000
0.0021869800,0,0x1400,0x0000
0.0021899400,0,0x1400,0x0000
0.0021929100,0,0x1400,0x0000
0.0021958700,0,0x1400,0x0000
0.0021988300,0,0x1400,0x0000
0.0022017900,0,0x1400,0x0000
0.0022047600,0,0x1400,0x0000
0.0022077200,0,0x1400,0x0000
0.0022106800,0,0x1400,0x0000
0.0022136500,0,0x1400,0x0000
0.0022166100,0,0x1400,0x0000
0.0022195700,0,0x1400,0x0000
0.0022225400,0,0x1400,0x0000
0.0022255000,0,0x1400,0x0000
0.0022284600,0,0x1400,0x0000
0.0022314200,0,0x1400,0x0000
0.0022343900,0,0x1400,0x0000
0.0022373500,0,0x1400,0x0000
0.0022403100,0,0x1400,0x0000
0.0022432800,0,0x1400,0x0000
0.0022462400,0,0x1400,0x0000
0.0022492000,0,0x1400,0x0000
0.0022521600,0,0x1400,0x0000
0.0022551300,0,0x1400,0x0000
0.0022580900,0,0x1400,0x0000
0.0022610500,0,0x1400,0x0000
0.0022640200,0,0x1400,0x0000
0.0022669800,0,0x1400,0x0000
0.0022699400,0,0x1400,0x0000
0.0022729100,0,0x1400,0x0000
0.0022758700,0,0x1400,0x0000
0.0022788300,0,0x1400,0x0000
0.0022817900,0,0x1400,0x0000
0.0022847600,0,0x1400,0x0000
0.0022877200,0,0x1400,0x0000
0.0022906800,0,0x1400,0x0000
0.0022936500,0,0x1400,0x0000
0.0022966100,0,0x1400,0x0000
0.0022995700,0,0x1400,0x0000
0.0023025400,0,0x1400,0x0000
0.0023055000,0,0x1400,0x0000
0.0023084600,0,0x1400,0x0000
0.0023114200,0,0x1400,0x0000
0.0023143900,0,0x1400,0x0000
0.0023173500,0,0x1400,0x0000
0.0023203100,0,0x1400,0x0000
0.0023232800,0,0x1400,0x0000
0.0023262400,0,0x1400,0x0000
0.0023292000,0,0x1400,0x0000
0.0023321600,0,0x1400,0x0000
0.0023351300,0,0x1400,0x0000
0.0023380900,0,0x1400,0x0000
0.0023410500,0,0x1400,0x0000
0.0023440200,0,0x1400,0x0000
0.0023469800,0,0x1400,0x0000
0.0023499400,0,0x1400,0x0000
0.0023529100,0,0x1400,0x0000
0.0023558700,0,0x1400,0x0000
0.0023588300,0,0x1400,0x0000
0.0023617900,0,0x1400,0x0000
0.0023647600,0,0x1400,0x0000
0.0023677200,0,0x1400,0x0000
0.0023706800,0,0x1400,0x0000
0.0023736500,0,0x1400,0x0000
0.0023766100,0,0x1400,0x0000
0.0023795700,0,0x1400,0x0000
0.0023825400,0,0x1400,0x0000
0.0023855000,0,0x1400,0x0000
0.0023884600,0,0x1400,0x0000
0.0023914200,0,0x1400,0x0000
0.0023943900,0,0x1400,0x0000
0.0023973500,0,0x1400,0x0000
0.0024003100,0,0x1400,0x0000
0.0024032800,0,0x1400,0x0000
0.0024062400,0,0x1400,0x0000
0.0024092000,0,0x1400,0x0000
0.0024121600,0,0x1400,0x0000
0.0024151300,0,0x1400,0x0000
0.0024180900,0,0x1400,0x0000
0.0024210500,0,0x1400,0x0000
0.0024240200,0,0x1400,0x0000
0.0024269800,0,0x1400,0x0000
0.0024299400,0,0x1400,0x0000
0.0024329100,0,0x1400,0x0000
0.0024358700,0,0x1400,0x0000
0.0024388300,0,0x1400,0x0000
0.0024418000,0,0x1400,0x0000
0.0024447600,0,0x1400,0x0000
0.0024477200,0,0x1400,0x0000
0.0024506800,0,0x1400,0x0000
0.0024536500,0,0x1400,0x0000
0.0024566100,0,0x1400,0x0000
0.0024595700,0,0x1400,0x0000
0.0024625400,0,0x1400,0x0000
0.0024655000,0,0x1400,0x0000
0.0024684600,0,0x1400,0x0000
0.0024714200,0,0x1400,0x0000
0.0024743900,0,0x1400,0x0000
0.0024773500,0,0x1400,0x0000
0.0024803100,0,0x1400,0x0000
0.0024832800,0,0x1400,0x0000
0.0024862400,0,0x1400,0x0000
0.0024892000,0,0x1400,0x0000
0.0024921600,0,0x1400,0x0000
0.0024951300,0,0x1400,0x0000
0.0024980900,0,0x1400,0x0000
0.0025010500,0,0x1400,0x0000
0.0025040200,0,0x1400,0x0000
0.0025069800,0,0x1400,0x0000
0.0025099400,0,0x1400,0x0000
0.0025129100,0,0x1400,0x0000
0.0025158700,0,0x1400,0x0000
0.0025188300,0,0x1400,0x0000
0.0025218000,0,0x1400,0x0000
0.0025247600,0,0x1400,0x0000
0.0025277200,0,0x1400,0x0000
0.0025306800,0,0x1400,0x0000
0.0025336500,0,0x1400,0x0000
0.0025366100,0,0x1400,0x0000
0.0025395700,0,0x1400,0x0000
0.0025425400,0,0x1400,0x0000
0.0025455000,0,0x1400,0x0000
0.0025484600,0,0x1400,0x0000
0.0025514300,0,0x1400,0x0000
0.0025543900,0,0x1400,0x0000
0.0025573500,0,0x1400,0x0000
0.0025603100,0,0x1400,0x0000
0.0025632800,0,0x1400,0x0000
0.0025662400,0,0x1400,0x0000
0.0025692000,0,0x1400,0x0000
0.0025721600,0,0x1400,0x0000
0.0025751300,0,0x1400,0x0000
0.0025780900,0,0x1400,0x0000
0.0025810500,0,0x1400,0x0000
0.0025840200,0,0x1400,0x0000
0.0025869800,0,0x1400,0x0000
0.0025899400,0,0x1400,0x0000
0.0025929100,0,0x1400,0x0000
0.0025958700,0,0x1400,0x0000
0.0025988300,0,0x1400,0x0000
0.0026018000,0,0x1400,0x0000
0.0026047600,0,0x1400,0x0000
0.0026077200,0,0x1400,0x0000
0.0026106800,0,0x1400,0x0000
0.0026136500,0,0x1400,0x0000
0.0026166100,0,0x1400,0x0000
0.0026195700,0,0x1400,0x0000
0.0026225400,0,0x1400,0x0000
0.0026255000,0,0x1400,0x0000
0.0026284600,0,0x1400,0x0000
0.0026314300,0,0x1400,0x0000
0.0026343900,0,0x1400,0x0000
0.0026373500,0,0x1400,0x0000
0.0026403100,0,0x1400,0x0000
0.0026432800,0,0x1400,0x0000
0.0026462400,0,0x1400,0x0000
0.0026492000,0,0x1400,0x0000
0.0026521600,0,0x1400,0x0000
0.0026551300,0,0x1400,0x0000
0.0026580900,0,0x1400,0x0000
0.0026610500,0,0x1400,0x0000
0.0026640200,0,0x1400,0x0000
0.0026669800,0,0x1400,0x0000
0.0026699400,0,0x1400,0x0000
0.0026729100,0,0x1400,0x0000
0.0026758700,0,0x1400,0x0000
0.0026788300,0,0x1400,0x0000
0.0026818000,0,0x1400,0x0000
0.0026847600,0,0x1400,0x0000
0.0026877200,0,0x1400,0x0000
0.0026906800,0,0x1400,0x0000
0.0026936500,0,0x1400,0x0000
0.0026966100,0,0x1400,0x0000
0.0026995700,0,0x1400,0x0000
0.0027025400,0,0x1400,0x0000
0.0027055000,0,0x1400,0x0000
0.0027084600,0,0x1400,0x0000
0.0027114300,0,0x1400,0x0000
0.0027143900,0,0x1400,0x0000
0.0027173500,0,0x1400,0x0000
0.0027203100,0,0x1400,0x0000
0.0027232800,0,0x1400,0x0000
0.0027262400,0,0x1400,0x0000
0.0027292000,0,0x1400,0x0000
0.0027321600,0,0x1400,0x0000
0.0027351300,0,0x1400,0x0000
0.0027380900,0,0x1400,0x0000
0.0027410600,0,0x1400,0x0000
0.0027440200,0,0x1400,0x0000
0.0027469800,0,0x1400,0x0000
0.0027499400,0,0x1400,0x0000
0.0027529100,0,0x1400,0x0000
0.0027558700,0,0x1400,0x0000
0.0027588300,0,0x1400,0x0000
0.0027618000,0,0x1400,0x0000
0.0027647600,0,0x1400,0x0000
0.0027677200,0,0x1400,0x0000
0.0027706800,0,0x1400,0x0000
0.0027736500,0,0x1400,0x0000
0.0027766100,0,0x1400,0x0000
0.0027795700,0,0x1400,0x0000
0.0027825400,0,0x1400,0x0000
0.0027855000,0,0x1400,0x0000
0.0027884600,0,0x1400,0x0000
0.0027914300,0,0x1400,0x0000
0.0027943900,0,0x1400,0x0000
0.0027973500,0,0x1400,0x0000
0.0028003100,0,0x1400,0x0000
0.0028032800,0,0x1400,0x0000
0.0028062400,0,0x1400,0x0000
0.0028092000,0,0x1400,0x0000
0.0028121700,0,0x1400,0x0000
0.0028151300,0,0x1400,0x0000
0.0028180900,0,0x1400,0x0000
0.0028210600,0,0x1400,0x0000
0.0028240200,0,0x1400,0x0000
0.0028269800,0,0x1400,0x0000
0.0028299400,0,0x1400,0x0000
0.0028329100,0,0x1400,0x0000
0.0028358700,0,0x1400,0x0000
0.0028388300,0,0x1400,0x0000
0.0028418000,0,0x1400,0x0000
0.0028447600,0,0x1400,0x0000
0.0028477200,0,0x1400,0x0000
0.0028506800,0,0x1400,0x0000
0.0028536500,0,0x1400,0x0000
0.0028566100,0,0x1400,0x0000
0.0028595700,0,0x1400,0x0000
0.0028625400,0,0x1400,0x0000
0.0028655000,0,0x1400,0x0000
0.0028684600,0,0x1400,0x0000
0.0028714300,0,0x1400,0x0000
0.0028743900,0,0x1400,0x0000
0.0028773500,0,0x1400,0x0000
0.0028803100,0,0x1400,0x0000
0.0028832800,0,0x1400,0x0000
0.0028862400,0,0x1400,0x0000
0.0028892000,0,0x1400,0x0000
0.0028921700,0,0x1400,0x0000
0.0028951300,0,0x1400,0x0000
0.0028980900,0,0x1400,0x0000
0.0029010600,0,0x1400,0x0000
0.0029040200,0,0x1400,0x0000
0.0029069800,0,0x1400,0x0000
0.0029099400,0,0x1400,0x0000
0.0029129100,0,0x1400,0x0000
0.0029158700,0,0x1400,0x0000
0.0029188300,0,0x1400,0x0000
0.0029218000,0,0x1400,0x0000
0.0029247600,0,0x1400,0x0000
0.0029277200,0,0x1400,0x0000
0.0029306800,0,0x1400,0x0000
0.0029336500,0,0x1400,0x0000
0.0029366100,0,0x1400,0x0000
0.0029395700,0,0x1400,0x0000
0.0029425400,0,0x1400,0x0000
0.0029455000,0,0x1400,0x0000
0.0029484600,0,0x1400,0x0000
0.0029514300,0,0x1400,0x0000
0.0029543900,0,0x1400,0x0000
0.0029573500,0,0x1400,0x0000
0.0029603100,0,0x1400,0x0000
0.0029632800,0,0x1400,0x0000
0.0029662400,0,0x1400,0x0000
0.0029692000,0,0x1400,0x0000
0.0029721700,0,0x1400,0x0000
0.0029751300,0,0x1400,0x0000
0.0029780900,0,0x1400,0x0000
0.0029810600,0,0x1400,0x0000
0.0029840200,0,0x1400,0x0000
0.0029869800,0,0x1400,0x0000
0.0029899400,0,0x1400,0x0000
0.0029929100,0,0x1400,0x0000
0.0029958700,0,0x1400,0x0000
0.0029988300,0,0x1400,0x0000
0.0030018000,0,0x1403,0x0000
0.0030047600,0,0xBFFB,0x0000
0.0030077200,0,0xC3ED,0x0000
0.0030106900,0,0xC3ED,0x0000
0.0030136500,0,0xC3ED,0x0000
0.0030166100,0,0xC3ED,0x0000
0.0030195700,0,0xC3ED,0x0000
0.0030225400,0,0xC3ED,0x0000
0.0030255000,0,0xC3ED,0x0000
0.0030284600,0,0xC3ED,0x0000
0.0030314300,0,0xC3ED,0x0000
0.0030343900,0,0xC3ED,0x0000
0.0030373500,0,0xC3ED,0x0000
0.0030403100,0,0xC3ED,0x0000
0.0030432800,0,0xBFF2,0x0000
0.0030462400,0,0x1400,0x0000
0.0030492000,0,0x1400,0x0000
0.0030521700,0,0x1400,0x0000
0.0030551300,0,0x1400,0x0000
0.0030580900,0,0x1400,0x0000
0.0030610600,0,0x1400,0x0000
0.0030640200,0,0x1400,0x0000
0.0030669800,0,0x1400,0x0000
0.0030699500,0,0x1400,0x0000
0.0030729100,0,0x1400,0x0000
0.0030758700,0,0x1400,0x0000
0.0030788300,0,0x1400,0x0000
0.0030818000,0,0x1400,0x0000
0.0030847600,0,0x1400,0x0000
0.0030877200,0,0x1400,0x0000
0.0030906800,0,0x1400,0x0000
0.0030936500,0,0x1400,0x0000
0.0030966100,0,0x1400,0x0000
0.0030995700,0,0x1400,0x0000
0.0031025400,0,0x1400,0x0000
0.0031055000,0,0x1400,0x0000
0.0031084600,0,0x1400,0x0000
0.0031114300,0,0x1400,0x0000
0.0031143900,0,0x1400,0x0000
0.0031173500,0,0x1400,0x0000
0.0031203100,0,0x1400,0x0000
0.0031232800,0,0x1400,0x0000
0.0031262400,0,0x1400,0x0000
0.0031292000,0,0x1400,0x0000
0.0031321700,0,0x1400,0x0000
0.0031351300,0,0x1400,0x0000
0.0031380900,0,0x1400,0x0000
0.0031410600,0,0x1400,0x0000
0.0031440200,0,0x1403,0x0000
0.0031469800,0,0xD3EB,0x0000
0.0031499400,0,0xD3EB,0x0000
0.0031529100,0,0xD3EB,0x0000
0.0031558700,0,0xD3EB,0x0000
0.0031588300,0,0xD3EB,0x0000
0.0031618000,0,0xD3EB,0x0000
0.0031647600,0,0xD3EB,0x0000
0.0031677200,0,0xD3EB,0x0000
0.0031706900,0,0xD3EB,0x0000
0.0031736500,0,0xD3EB,0x0000
0.0031766100,0,0xD3EB,0x0000
0.0031795700,0,0xD3EB,0x0000
0.0031825400,0,0xD3EB,0x0000
0.0031855000,0,0xD3EB,0x0000
0.0031884600,0,0x1400,0x0000
0.0031914300,0,0x1400,0x0000
0.0031943900,0,0x1400,0x0000
0.0031973500,0,0x1400,0x0000
0.0032003100,0,0x1400,0x0000
0.0032032800,0,0x1400,0x0000
0.0032062400,0,0x1400,0x0000
0.0032092000,0,0x1400,0x0000
0.0032121700,0,0x1400,0x0000
0.0032151300,0,0x1400,0x0000
0.0032180900,0,0x1400,0x0000
0.0032210600,0,0x1400,0x0000
0.0032240200,0,0x1400,0x0000
0.0032269800,0,0x1400,0x0000
0.0032299500,0,0x1400,0x0000
0.0032329100,0,0x1400,0x0000
0.0032358700,0,0x1400,0x0000
0.0032388300,0,0x1400,0x0000
0.0032418000,0,0x1400,0x0000
0.0032447600,0,0x1400,0x0000
0.0032477200,0,0x1400,0x0000
0.0032506900,0,0x1400,0x0000
0.0032536500,0,0x1400,0x0000
0.0032566100,0,0x1400,0x0000
0.0032595700,0,0x1400,0x0000
0.0032625400,0,0x1400,0x0000
0.0032655000,0,0x1400,0x0000
0.0032684600,0,0x1400,0x0000
0.0032714300,0,0x1400,0x0000
0.0032743900,0,0x1400,0x0000
0.0032773500,0,0x1400,0x0000
0.0032803100,0,0x1400,0x0000
0.0032832800,0,0x1400,0x0000
0.0032862400,0,0x1403,0x0000
0.0032892000,0,0xD3EB,0x0000
0.0032921700,0,0xD3EB,0x0000
0.0032951300,0,0xD3EB,0x0000
0.0032980900,0,0xD3EB,0x0000
0.0033010600,0,0xD3EB,0x0000
0.0033040200,0,0xD3EB,0x0000
0.0033069800,0,0xD3EB,0x0000
0.0033099400,0,0xD3EB,0x0000
0.0033129100,0,0xD3EB,0x0000
0.0033158700,0,0xD3EB,0x0000
0.0033188300,0,0xD3EB,0x0000
0.0033218000,0,0xD3EB,0x0000
0.0033247600,0,0xD3EB,0x0000
0.0033277200,0,0xD3EB,0x0000
0.0033306900,0,0x1400,0x0000
0.0033336500,0,0x1400,0x0000
0.0033366100,0,0x1400,0x0000
0.0033395800,0,0x1400,0x0000
0.0033425400,0,0x1400,0x0000
0.0033455000,0,0x1400,0x0000
0.0033484600,0,0x1400,0x0000
0.0033514300,0,0x1400,0x0000
0.0033543900,0,0x1400,0x0000
0.0033573500,0,0x1400,0x0000
0.0033603100,0,0x1400,0x0000
0.0033632800,0,0x1400,0x0000
0.0033662400,0,0x1400,0x0000
0.0033692000,0,0x1400,0x0000
0.0033721700,0,0x1400,0x0000
0.0033751300,0,0x1400,0x0000
0.0033780900,0,0x1400,0x0000
0.0033810600,0,0x1400,0x0000
0.0033840200,0,0x1400,0x0000
0.0033869800,0,0x1400,0x0000
0.0033899500,0,0x1400,0x0000
0.0033929100,0,0x1400,0x0000
0.0033958700,0,0x1400,0x0000
0.0033988300,0,0x1400,0x0000
0.0034018000,0,0x1400,0x0000
0.0034047600,0,0x1400,0x0000
0.0034077200,0,0x1400,0x0000
0.0034106900,0,0x1400,0x0000
0.0034136500,0,0x1400,0x0000
0.0034166100,0,0x1400,0x0000
0.0034195800,0,0x1400,0x0000
0.0034225400,0,0x1400,0x0000
0.0034255000,0,0x1400,0x0000
0.0034284600,0,0x1403,0x0000
0.0034314300,0,0xD3EB,0x0000
0.0034343900,0,0xD3EB,0x0000
0.0034373500,0,0xD3EB,0x0000
0.0034403100,0,0xD3EB,0x0000
0.0034432800,0,0xD3EB,0x0000
0.0034462400,0,0xD3EB,0x0000
0.0034492100,0,0xD3EB,0x0000
0.0034521700,0,0xD3EB,0x0000
0.0034551300,0,0xD3EB,0x0000
0.0034580900,0,0xD3EB,0x0000
0.0034610600,0,0xD3EB,0x0000
0.0034640200,0,0xD3EB,0x0000
0.0034669800,0,0xD3EB,0x0000
0.0034699500,0,0xD3EB,0x0000
0.0034729100,0,0x1400,0x0000
0.0034758700,0,0x1400,0x0000
0.0034788300,0,0x1400,0x0000
0.0034818000,0,0x1400,0x0000
0.0034847600,0,0x1400,0x0000
0.0034877200,0,0x1400,0x0000
0.0034906900,0,0x1400,0x0000
0.0034936500,0,0x1400,0x0000
0.0034966100,0,0x1400,0x0000
0.0034995800,0,0x1400,0x0000
0.0035025400,0,0x1400,0x0000
0.0035055000,0,0x1400,0x0000
0.0035084600,0,0x1400,0x0000
0.0035114300,0,0x1400,0x0000
0.0035143900,0,0x1400,0x0000
0.0035173500,0,0x1400,0x0000
0.0035203200,0,0x1400,0x0000
0.0035232800,0,0x1400,0x0000
0.0035262400,0,0x1400,0x0000
0.0035292100,0,0x1400,0x0000
0.0035321700,0,0x1400,0x0000
0.0035351300,0,0x1400,0x0000
0.0035380900,0,0x1400,0x0000
0.0035410600,0,0x1400,0x0000
0.0035440200,0,0x1400,0x0000
0.0035469800,0,0x1400,0x0000
0.0035499500,0,0x1400,0x0000
0.0035529100,0,0x1400,0x0000
0.0035558700,0,0x1400,0x0000
0.0035588300,0,0x1400,0x0000
0.0035618000,0,0x1400,0x0000
0.0035647600,0,0x1400,0x0000
0.0035677200,0,0x1400,0x0000
0.0035706900,0,0x1403,0x0000
0.0035736500,0,0xD3EB,0x0000
0.0035766100,0,0xD3EB,0x0000
0.0035795800,0,0xD3EB,0x0000
0.0035825400,0,0xD3EB,0x0000
0.0035855000,0,0xD3EB,0x0000
0.0035884600,0,0xD3EB,0x0000
0.0035914300,0,0xD3EB,0x0000
0.0035943900,0,0xD3EB,0x0000
0.0035973500,0,0xD3EB,0x0000
0.0036003200,0,0xD3EB,0x0000
0.0036032800,0,0xD3EB,0x0000
0.0036062400,0,0xD3EB,0x0000
0.0036092100,0,0xD3EB,0x0000
0.0036121700,0,0xD3EB,0x0000
0.0036151300,0,0x1400,0x0000
0.0036180900,0,0x1400,0x0000
0.0036210600,0,0x1400,0x0000
0.0036240200,0,0x1400,0x0000
0.0036269800,0,0x1400,0x0000
0.0036299500,0,0x1400,0x0000
0.0036329100,0,0x1400,0x0000
0.0036358700,0,0x1400,0x0000
0.0036388400,0,0x1400,0x0000
0.0036418000,0,0x1400,0x0000
0.0036447600,0,0x1400,0x0000
0.0036477200,0,0x1400,0x0000
0.0036506900,0,0x1400,0x0000
0.0036536500,0,0x1400,0x0000
0.0036566100,0,0x1400,0x0000
0.0036595800,0,0x1400,0x0000
0.0036625400,0,0x1400,0x0000
0.0036655000,0,0x1400,0x0000
0.0036684600,0,0x1400,0x0000
0.0036714300,0,0x1400,0x0000
0.0036743900,0,0x1400,0x0000
0.0036773500,0,0x1400,0x0000
0.0036803200,0,0x1400,0x0000
0.0036832800,0,0x1400,0x0000
0.0036862400,0,0x1400,0x0000
0.0036892100,0,0x1400,0x0000
0.0036921700,0,0x1400,0x0000
0.0036951300,0,0x1400,0x0000
0.0036980900,0,0x1400,0x0000
0.0037010600,0,0x1400,0x0000
0.0037040200,0,0x1400,0x0000
0.0037069800,0,0x1400,0x0000
0.0037099500,0,0x1400,0x0000
0.0037129100,0,0x1403,0x0000
0.0037158700,0,0xD3EB,0x0000
0.0037188300,0,0xD3EB,0x0000
0.0037218000,0,0xD3EB,0x0000
0.0037247600,0,0xD3EB,0x0000
0.0037277200,0,0xD3EB,0x0000
0.0037306900,0,0xD3EB,0x0000
0.0037336500,0,0xD3EB,0x0000
0.0037366100,0,0xD3EB,0x0000
0.0037395800,0,0xD3EB,0x0000
0.0037425400,0,0xD3EB,0x0000
0.0037455000,0,0xD3EB,0x0000
0.0037484600,0,0xD3EB,0x0000
0.0037514300,0,0xD3EB,0x0000
0.0037543900,0,0xD3EB,0x0000
0.0037573500,0,0x1400,0x0000
0.0037603200,0,0x1400,0x0000
0.0037632800,0,0x1400,0x0000
0.0037662400,0,0x1400,0x0000
0.0037692100,0,0x1400,0x0000
0.0037721700,0,0x1400,0x0000
0.0037751300,0,0x1400,0x0000
0.0037780900,0,0x1400,0x0000
0.0037810600,0,0x1400,0x0000
0.0037840200,0,0x1400,0x0000
0.0037869800,0,0x1400,0x0000
0.0037899500,0,0x1400,0x0000
0.0037929100,0,0x1400,0x0000
0.0037958700,0,0x1400,0x0000
0.0037988400,0,0x1400,0x0000
0.0038018000,0,0x1400,0x0000
0.0038047600,0,0x1400,0x0000
0.0038077200,0,0x1400,0x0000
0.0038106900,0,0x1400,0x0000
0.0038136500,0,0x1400,0x0000
0.0038166100,0,0x1400,0x0000
0.0038195800,0,0x1400,0x0000
0.0038225400,0,0x1400,0x0000
0.0038255000,0,0x1400,0x0000
0.0038284600,0,0x1400,0x0000
0.0038314300,0,0x1400,0x0000
0.0038343900,0,0x1400,0x0000
0.0038373500,0,0x1400,0x0000
0.0038403200,0,0x1400,0x0000
0.0038432800,0,0x1400,0x0000
0.0038462400,0,0x1400,0x0000
0.0038492100,0,0x1400,0x0000
0.0038521700,0,0x1400,0x0000
0.0038551300,0,0x1403,0x0000
0.0038580900,0,0xD3EB,0x0000
0.0038610600,0,0xD3EB,0x0000
0.0038640200,0,0xD3EB,0x0000
0.0038669800,0,0xD3EB,0x0000
0.0038699500,0,0xD3EB,0x0000
0.0038729100,0,0xD3EB,0x0000
0.0038758700,0,0xD3EB,0x0000
0.0038788400,0,0xD3EB,0x0000
0.0038818000,0,0xD3EB,0x0000
0.0038847600,0,0xD3EB,0x0000
0.0038877200,0,0xD3EB,0x0000
0.0038906900,0,0xD3EB,0x0000
0.0038936500,0,0xD3EB,0x0000
0.0038966100,0,0xD3EB,0x0000
0.0038995800,0,0x1400,0x0000
0.0039025400,0,0x1400,0x0000
0.0039055000,0,0x1400,0x0000
0.0039084600,0,0x1400,0x0000
0.0039114300,0,0x1400,0x0000
0.0039143900,0,0x1400,0x0000
0.0039173500,0,0x1400,0x0000
0.0039203200,0,0x1400,0x0000
0.0039232800,0,0x1400,0x0000
0.0039262400,0,0x1400,0x0000
0.0039292100,0,0x1400,0x0000
0.0039321700,0,0x1400,0x0000
0.0039351300,0,0x1400,0x0000
0.0039381000,0,0x1400,0x0000
0.0039410600,0,0x1400,0x0000
0.0039440200,0,0x1400,0x0000
0.0039469800,0,0x1400,0x0000
0.0039499500,0,0x1400,0x0000
