Time [s],Packet ID,MOSI,MISO
0.0009174100,0,0x55AA,0x0000
0.0009218500,0,0x2DEC,0x0000
0.0009262900,0,0x01FF,0x0000
0.0009307400,0,0x1FCD,0x0000
0.0009351800,0,0x1FCD,0x0000
0.0009396300,0,0x1FCD,0x0000
0.0009440700,0,0x1FCD,0x0000
0.0009485200,0,0x1FCD,0x0000
0.0009529600,0,0x1FCD,0x0000
0.0009574100,0,0x1FCD,0x0000
0.0009618500,0,0x1FCD,0x0000
0.0009662900,0,0x1FCD,0x0000
0.0009707400,0,0x1FCD,0x0000
0.0009751800,0,0x1FCD,0x0000
0.0009796300,0,0x1FCD,0x0000
0.0009840700,0,0x1FCD,0x0000
0.0009885200,0,0x1FCD,0x0000
0.0009929600,0,0x1FCD,0x0000
0.0009974100,0,0x1FCD,0x0000
0.0010018500,0,0x1FCD,0x0000
0.0010062900,0,0x1FCD,0x0000
0.0010107400,0,0x1FCD,0x0000
0.0010151800,0,0x1FCD,0x0000
0.0010196300,0,0x1FCD,0x0000
0.0010240700,0,0x1FCD,0x0000
0.0010285200,0,0x1FCD,0x0000
0.0010329600,0,0x1FCD,0x0000
0.0010374100,0,0x1FCD,0x0000
0.0010418500,0,0x1FCD,0x0000
0.0010462900,0,0x1FCD,0x0000
0.0010507400,0,0x1FCD,0x0000
0.0010551800,0,0x1FCD,0x0000
0.0010596300,0,0x1FCD,0x0000
0.0010640700,0,0x1FCD,0x0000
0.0010685200,0,0x1FCD,0x0000
0.0010729600,0,0x1FCD,0x0000
0.0010774100,0,0x1FCD,0x0000
0.0010818500,0,0x1FCD,0x0000
0.0010863000,0,0x1FCD,0x0000
0.0010907400,0,0x1FCD,0x0000
0.0010951800,0,0x1FCD,0x0000
0.0010996300,0,0x1FCD,0x0000
0.0011040700,0,0x1FCD,0x0000
0.0011085200,0,0x1FCD,0x0000
0.0011129600,0,0x1FCD,0x0000
0.0011174100,0,0x1FCD,0x0000
0.0011218500,0,0x1FCD,0x0000
0.0011263000,0,0x1FCD,0x0000
0.0011307400,0,0x1FCD,0x0000
0.0011351800,0,0x1FCD,0x0000
0.0011396300,0,0x1FCD,0x0000
0.0011440700,0,0x1FCD,0x0000
0.0011485200,0,0x1FCD,0x0000
0.0011529600,0,0x1FCD,0x0000
0.0011574100,0,0x1FCD,0x0000
0.0011618500,0,0x1FCD,0x0000
0.0011663000,0,0x1FCD,0x0000
0.0011707400,0,0x1FCD,0x0000
0.0011751800,0,0x1FCD,0x0000
0.0011796300,0,0x1FCD,0x0000
0.0011840700,0,0x1FCD,0x0000
0.0011885200,0,0x1FCD,0x0000
0.0011929600,0,0x1FCD,0x0000
0.0011974100,0,0x1FCD,0x0000
0.0012018500,0,0x1FCD,0x0000
0.0012063000,0,0x1FCD,0x0000
0.0012107400,0,0x1FCD,0x0000
0.0012151800,0,0x1FCD,0x0000
0.0012196300,0,0x1FCD,0x0000
0.0012240700,0,0x1FCD,0x0000
0.0012285200,0,0x1FCD,0x0000
0.0012329600,0,0x1FCD,0x0000
0.0012374100,0,0x1FCD,0x0000
0.0012418500,0,0x1FCD,0x0000
0.0012463000,0,0x1FCD,0x0000
0.0012507400,0,0x1FCD,0x0000
0.0012551900,0,0x1FCD,0x0000
0.0012596300,0,0x1FCD,0x0000
0.0012640700,0,0x1FCD,0x0000
0.0012685200,0,0x1FCD,0x0000
0.0012729600,0,0x1FCD,0x0000
0.0012774100,0,0x1FCD,0x0000
0.0012818500,0,0x1FCD,0x0000
0.0012863000,0,0x1FCD,0x0000
0.0012907400,0,0x1FCD,0x0000
0.0012951900,0,0x1FCD,0x0000
0.0012996300,0,0x1FCD,0x0000
0.0013040700,0,0x1FCD,0x0000
0.0013085200,0,0x1FCD,0x0000
0.0013129600,0,0x1FCD,0x0000
0.0013174100,0,0x1FCD,0x0000
0.0013218500,0,0x1FCD,0x0000
0.0013263000,0,0x1FCD,0x0000
0.0013307400,0,0x1FCD,0x0000
0.0013351900,0,0x1FCD,0x0000
0.0013396300,0,0x1FCD,0x0000
0.0013440700,0,0x1FCD,0x0000
0.0013485200,0,0x1FCD,0x0000
0.0013529600,0,0x1FCD,0x0000
0.0013574100,0,0x1FCD,0x0000
0.0013618500,0,0x1FCD,0x0000
0.0013663000,0,0x1FCD,0x0000
0.0013707400,0,0x1FCD,0x0000
0.0013751900,0,0x1FCD,0x0000
0.0013796300,0,0x1FCD,0x0000
0.0013840700,0,0x1FCD,0x0000
0.0013885200,0,0x1FCD,0x0000
0.0013929600,0,0x1FCD,0x0000
0.0013974100,0,0x1FCD,0x0000
0.0014018500,0,0x1FCD,0x0000
0.0014063000,0,0x1FCD,0x0000
0.0014107400,0,0x1FCD,0x0000
0.0014151900,0,0x1FCD,0x0000
0.0014196300,0,0x1FCD,0x0000
0.0014240700,0,0x1FCD,0x0000
0.0014285200,0,0x1FCD,0x0000
0.0014329600,0,0x1FCD,0x0000
0.0014374100,0,0x1FCD,0x0000
0.0014418500,0,0x1FCD,0x0000
0.0014463000,0,0x1FCD,0x0000
0.0014507400,0,0x1FCD,0x0000
0.0014551900,0,0x1FCD,0x0000
0.0014596300,0,0x1FCD,0x0000
0.0014640800,0,0x1FCD,0x0000
0.0014685200,0,0x1FCD,0x0000
0.0014729600,0,0x1FCD,0x0000
0.0014774100,0,0x1FCD,0x0000
0.0014818500,0,0x1FCD,0x0000
0.0014863000,0,0x1FCD,0x0000
0.0014907400,0,0x1FCD,0x0000
0.0014951900,0,0x1FCD,0x0000
0.0014996300,0,0x1FCD,0x0000
0.0015040800,0,0x1FCD,0x0000
0.0015085200,0,0x1FCD,0x0000
0.0015129600,0,0x1FCD,0x0000
0.0015174100,0,0x1FCD,0x0000
0.0015218500,0,0x1FCD,0x0000
0.0015263000,0,0x1FCD,0x0000
0.0015307400,0,0x1FCD,0x0000
0.0015351900,0,0x1FCD,0x0000
