Time[s], 通道 0, 通道 1, 通道 2, 通道 3
0.00159809, 0, 1, 0, 0
0.00159823, 1, 1, 0, 0
0.00159837, 0, 0, 0, 0
0.00159851, 1, 0, 0, 0
0.00159865, 0, 0, 0, 0
0.00159879, 1, 0, 0, 0
0.00159893, 0, 0, 0, 0
0.00159907, 1, 0, 0, 0
0.00159920, 0, 0, 0, 0
0.00159935, 1, 0, 0, 0
0.00159948, 0, 0, 0, 0
0.00159962, 1, 0, 0, 0
0.00159976, 0, 0, 0, 0
0.00159990, 1, 0, 0, 0
0.00160004, 0, 0, 0, 0
0.00160018, 1, 0, 0, 0
0.00160031, 0, 0, 0, 0
0.00160046, 1, 0, 0, 0
0.00160059, 0, 0, 0, 0
0.00160073, 1, 0, 0, 0
0.00160087, 0, 0, 0, 0
0.00160101, 1, 0, 0, 0
0.00160115, 0, 0, 0, 0
0.00160129, 1, 0, 0, 0
0.00160143, 0, 0, 0, 0
0.00160157, 1, 0, 0, 0
0.00160170, 0, 0, 0, 0
0.00160185, 1, 0, 0, 0
0.00160198, 0, 0, 0, 0
0.00160199, 0, 1, 0, 0
0.00160212, 1, 1, 0, 0
0.00160226, 0, 1, 0, 0
0.00160240, 1, 1, 0, 0
0.00160254, 0, 1, 0, 0
0.00160268, 1, 1, 0, 0
0.00160281, 0, 0, 0, 0
0.00160296, 1, 0, 0, 0
0.00160309, 0, 0, 0, 0
0.00160324, 1, 0, 0, 0
0.00160337, 0, 0, 0, 0
0.00160351, 1, 0, 0, 0
0.00160365, 0, 0, 0, 0
0.00160379, 1, 0, 0, 0
0.00160393, 0, 0, 0, 0
0.00160407, 1, 0, 0, 0
0.00160420, 0, 0, 0, 0
0.00160435, 1, 0, 0, 0
0.00160448, 0, 0, 0, 0
0.00160462, 1, 0, 0, 0
0.00160476, 0, 0, 0, 0
0.00160490, 1, 0, 0, 0
0.00160504, 0, 0, 0, 0
0.00160518, 1, 0, 0, 0
0.00160531, 0, 0, 0, 0
0.00160546, 1, 0, 0, 0
0.00160559, 0, 0, 0, 0
0.00160573, 1, 0, 0, 0
0.00160587, 0, 0, 0, 0
0.00160601, 1, 0, 0, 0
0.00160615, 0, 0, 0, 0
0.00160629, 1, 0, 0, 0
0.00160643, 0, 0, 0, 0
0.00160644, 0, 1, 0, 0
0.00160657, 1, 1, 0, 0
0.00160670, 0, 1, 0, 0
0.00160685, 1, 1, 0, 0
0.00160698, 0, 1, 0, 0
0.00160712, 1, 1, 0, 0
0.00160726, 0, 0, 0, 0
0.00160740, 1, 0, 0, 0
0.00160754, 0, 0, 0, 0
0.00160768, 1, 0, 0, 0
0.00160781, 0, 0, 0, 0
0.00160796, 1, 0, 0, 0
0.00160809, 0, 0, 0, 0
0.00160824, 1, 0, 0, 0
0.00160837, 0, 0, 0, 0
0.00160851, 1, 0, 0, 0
0.00160865, 0, 0, 0, 0
0.00160879, 1, 0, 0, 0
0.00160893, 0, 0, 0, 0
0.00160907, 1, 0, 0, 0
0.00160920, 0, 0, 0, 0
0.00160935, 1, 0, 0, 0
0.00160948, 0, 0, 0, 0
0.00160962, 1, 0, 0, 0
0.00160976, 0, 0, 0, 0
0.00160990, 1, 0, 0, 0
0.00161004, 0, 0, 0, 0
0.00161018, 1, 0, 0, 0
0.00161031, 0, 0, 0, 0
0.00161046, 1, 0, 0, 0
0.00161059, 0, 0, 0, 0
0.00161074, 1, 0, 0, 0
0.00161087, 0, 0, 0, 0
0.00161088, 0, 1, 0, 0
0.00161101, 1, 1, 0, 0
0.00161115, 0, 1, 0, 0
0.00161129, 1, 1, 0, 0
0.00161143, 0, 1, 0, 0
0.00161157, 1, 1, 0, 0
0.00161170, 0, 0, 0, 0
0.00161185, 1, 0, 0, 0
0.00161198, 0, 0, 0, 0
0.00161212, 1, 0, 0, 0
0.00161226, 0, 0, 0, 0
0.00161240, 1, 0, 0, 0
0.00161254, 0, 0, 0, 0
0.00161268, 1, 0, 0, 0
0.00161281, 0, 0, 0, 0
0.00161296, 1, 0, 0, 0
0.00161309, 0, 0, 0, 0
0.00161324, 1, 0, 0, 0
0.00161337, 0, 0, 0, 0
0.00161351, 1, 0, 0, 0
0.00161365, 0, 0, 0, 0
0.00161379, 1, 0, 0, 0
0.00161393, 0, 0, 0, 0
0.00161407, 1, 0, 0, 0
0.00161420, 0, 0, 0, 0
0.00161435, 1, 0, 0, 0
0.00161448, 0, 0, 0, 0
0.00161462, 1, 0, 0, 0
0.00161476, 0, 0, 0, 0
0.00161490, 1, 0, 0, 0
0.00161504, 0, 0, 0, 0
0.00161518, 1, 0, 0, 0
0.00161532, 0, 1, 0, 0
0.00161546, 1, 1, 0, 0
0.00161559, 0, 1, 0, 0
0.00161573, 1, 1, 0, 0
0.00161587, 0, 1, 0, 0
0.00161601, 1, 1, 0, 0
0.00161615, 0, 0, 0, 0
0.00161629, 1, 0, 0, 0
0.00161643, 0, 0, 0, 0
0.00161657, 1, 0, 0, 0
0.00161670, 0, 0, 0, 0
0.00161685, 1, 0, 0, 0
0.00161698, 0, 0, 0, 0
0.00161712, 1, 0, 0, 0
0.00161726, 0, 0, 0, 0
0.00161740, 1, 0, 0, 0
0.00161754, 0, 0, 0, 0
0.00161768, 1, 0, 0, 0
0.00161781, 0, 0, 0, 0
0.00161796, 1, 0, 0, 0
0.00161809, 0, 0, 0, 0
0.00161824, 1, 0, 0, 0
0.00161837, 0, 0, 0, 0
0.00161851, 1, 0, 0, 0
0.00161865, 0, 0, 0, 0
0.00161879, 1, 0, 0, 0
0.00161893, 0, 0, 0, 0
0.00161907, 1, 0, 0, 0
0.00161920, 0, 0, 0, 0
0.00161935, 1, 0, 0, 0
0.00161948, 0, 0, 0, 0
0.00161962, 1, 0, 0, 0
0.00161976, 0, 0, 0, 0
0.00161977, 0, 1, 0, 0
0.00161990, 1, 1, 0, 0
0.00162004, 0, 1, 0, 0
0.00162018, 1, 1, 0, 0
0.00162031, 0, 1, 0, 0
0.00162046, 1, 1, 0, 0
0.00162059, 0, 0, 0, 0
0.00162074, 1, 0, 0, 0
0.00162087, 0, 0, 0, 0
0.00162101, 1, 0, 0, 0
0.00162115, 0, 0, 0, 0
0.00162129, 1, 0, 0, 0
0.00162143, 0, 0, 0, 0
0.00162157, 1, 0, 0, 0
0.00162170, 0, 0, 0, 0
0.00162185, 1, 0, 0, 0
0.00162198, 0, 0, 0, 0
0.00162212, 1, 0, 0, 0
0.00162226, 0, 0, 0, 0
0.00162240, 1, 0, 0, 0
0.00162254, 0, 0, 0, 0
0.00162268, 1, 0, 0, 0
0.00162281, 0, 0, 0, 0
0.00162296, 1, 0, 0, 0
0.00162309, 0, 0, 0, 0
0.00162323, 1, 0, 0, 0
0.00162337, 0, 0, 0, 0
0.00162351, 1, 0, 0, 0
0.00162365, 0, 0, 0, 0
0.00162379, 1, 0, 0, 0
0.00162393, 0, 0, 0, 0
0.00162407, 1, 0, 0, 0
0.00162421, 0, 1, 0, 0
0.00162435, 1, 1, 0, 0
0.00162448, 0, 1, 0, 0
0.00162462, 1, 1, 0, 0
0.00162476, 0, 1, 0, 0
0.00162490, 1, 1, 0, 0
0.00162504, 0, 0, 0, 0
0.00162518, 1, 0, 0, 0
0.00162531, 0, 0, 0, 0
0.00162546, 1, 0, 0, 0
0.00162559, 0, 0, 0, 0
0.00162574, 1, 0, 0, 0
0.00162587, 0, 0, 0, 0
0.00162601, 1, 0, 0, 0
0.00162615, 0, 0, 0, 0
0.00162629, 1, 0, 0, 0
0.00162643, 0, 0, 0, 0
0.00162657, 1, 0, 0, 0
0.00162670, 0, 0, 0, 0
0.00162685, 1, 0, 0, 0
0.00162698, 0, 0, 0, 0
0.00162712, 1, 0, 0, 0
0.00162726, 0, 0, 0, 0
0.00162740, 1, 0, 0, 0
0.00162754, 0, 0, 0, 0
0.00162768, 1, 0, 0, 0
0.00162781, 0, 0, 0, 0
0.00162796, 1, 0, 0, 0
0.00162809, 0, 0, 0, 0
0.00162824, 1, 0, 0, 0
0.00162837, 0, 0, 0, 0
0.00162851, 1, 0, 0, 0
0.00162865, 0, 0, 0, 0
0.00162866, 0, 1, 0, 0
0.00162879, 1, 1, 0, 0
0.00162893, 0, 1, 0, 0
0.00162907, 1, 1, 0, 0
0.00162921, 0, 1, 0, 0
0.00162935, 1, 1, 0, 0
0.00162948, 0, 0, 0, 0
0.00162962, 1, 0, 0, 0
0.00162976, 0, 0, 0, 0
0.00162990, 1, 0, 0, 0
0.00163004, 0, 0, 0, 0
0.00163018, 1, 0, 0, 0
0.00163031, 0, 0, 0, 0
0.00163046, 1, 0, 0, 0
0.00163059, 0, 0, 0, 0
0.00163074, 1, 0, 0, 0
0.00163087, 0, 0, 0, 0
0.00163101, 1, 0, 0, 0
0.00163115, 0, 0, 0, 0
0.00163129, 1, 0, 0, 0
0.00163143, 0, 0, 0, 0
0.00163157, 1, 0, 0, 0
0.00163170, 0, 0, 0, 0
0.00163185, 1, 0, 0, 0
0.00163198, 0, 0, 0, 0
0.00163212, 1, 0, 0, 0
0.00163226, 0, 0, 0, 0
0.00163240, 1, 0, 0, 0
0.00163254, 0, 0, 0, 0
0.00163268, 1, 0, 0, 0
0.00163281, 0, 0, 0, 0
0.00163296, 1, 0, 0, 0
0.00163309, 0, 0, 0, 0
0.00163310, 0, 1, 0, 0
0.00163323, 1, 1, 0, 0
0.00163337, 0, 1, 0, 0
0.00163351, 1, 1, 0, 0
0.00163365, 0, 1, 0, 0
0.00163379, 1, 1, 0, 0
0.00163392, 1, 0, 0, 0
0.00163393, 0, 0, 0, 0
0.00163407, 1, 0, 0, 0
0.00163420, 0, 0, 0, 0
0.00163435, 1, 0, 0, 0
0.00163448, 0, 0, 0, 0
0.00163462, 1, 0, 0, 0
0.00163476, 0, 0, 0, 0
0.00163490, 1, 0, 0, 0
0.00163504, 0, 0, 0, 0
0.00163518, 1, 0, 0, 0
0.00163531, 0, 0, 0, 0
0.00163546, 1, 0, 0, 0
0.00163559, 0, 0, 0, 0
0.00163574, 1, 0, 0, 0
0.00163587, 0, 0, 0, 0
0.00163601, 1, 0, 0, 0
0.00163615, 0, 0, 0, 0
0.00163629, 1, 0, 0, 0
0.00163643, 0, 0, 0, 0
0.00163657, 1, 0, 0, 0
0.00163670, 0, 0, 0, 0
0.00163685, 1, 0, 0, 0
0.00163698, 0, 0, 0, 0
0.00163712, 1, 0, 0, 0
0.00163726, 0, 0, 0, 0
0.00163740, 1, 0, 0, 0
0.00163754, 0, 0, 0, 0
0.00163755, 0, 1, 0, 0
0.00163768, 1, 1, 0, 0
0.00163782, 0, 1, 0, 0
0.00163796, 1, 1, 0, 0
0.00163809, 0, 1, 0, 0
0.00163823, 1, 1, 0, 0
0.00163837, 0, 0, 0, 0
0.00163851, 1, 0, 0, 0
0.00163865, 0, 0, 0, 0
0.00163879, 1, 0, 0, 0
0.00163893, 0, 0, 0, 0
0.00163907, 1, 0, 0, 0
0.00163920, 0, 0, 0, 0
0.00163935, 1, 0, 0, 0
0.00163948, 0, 0, 0, 0
0.00163962, 1, 0, 0, 0
0.00163976, 0, 0, 0, 0
0.00163990, 1, 0, 0, 0
0.00164004, 0, 0, 0, 0
0.00164018, 1, 0, 0, 0
0.00164031, 0, 0, 0, 0
0.00164046, 1, 0, 0, 0
0.00164059, 0, 0, 0, 0
0.00164074, 1, 0, 0, 0
0.00164087, 0, 0, 0, 0
0.00164101, 1, 0, 0, 0
0.00164115, 0, 0, 0, 0
0.00164129, 1, 0, 0, 0
0.00164143, 0, 0, 0, 0
0.00164157, 1, 0, 0, 0
0.00164170, 0, 0, 0, 0
0.00164185, 1, 0, 0, 0
0.00164198, 0, 0, 0, 0
0.00164199, 0, 1, 0, 0
0.00164212, 1, 1, 0, 0
0.00164226, 0, 1, 0, 0
0.00164240, 1, 1, 0, 0
0.00164254, 0, 1, 0, 0
0.00164268, 1, 1, 0, 0
0.00164281, 0, 0, 0, 0
0.00164296, 1, 0, 0, 0
0.00164309, 0, 0, 0, 0
0.00164324, 1, 0, 0, 0
0.00164337, 0, 0, 0, 0
0.00164351, 1, 0, 0, 0
0.00164365, 0, 0, 0, 0
0.00164379, 1, 0, 0, 0
0.00164393, 0, 0, 0, 0
0.00164407, 1, 0, 0, 0
0.00164420, 0, 0, 0, 0
0.00164435, 1, 0, 0, 0
0.00164448, 0, 0, 0, 0
0.00164462, 1, 0, 0, 0
0.00164476, 0, 0, 0, 0
0.00164490, 1, 0, 0, 0
0.00164504, 0, 0, 0, 0
0.00164518, 1, 0, 0, 0
0.00164531, 0, 0, 0, 0
0.00164546, 1, 0, 0, 0
0.00164559, 0, 0, 0, 0
0.00164574, 1, 0, 0, 0
0.00164587, 0, 0, 0, 0
0.00164601, 1, 0, 0, 0
0.00164615, 0, 0, 0, 0
0.00164629, 1, 0, 0, 0
0.00164643, 0, 0, 0, 0
0.00164644, 0, 1, 0, 0
0.00164657, 1, 1, 0, 0
0.00164671, 0, 1, 0, 0
0.00164685, 1, 1, 0, 0
0.00164698, 0, 1, 0, 0
0.00164712, 1, 1, 0, 0
0.00164726, 0, 0, 0, 0
0.00164740, 1, 0, 0, 0
0.00164754, 0, 0, 0, 0
0.00164768, 1, 0, 0, 0
0.00164781, 0, 0, 0, 0
0.00164796, 1, 0, 0, 0
0.00164809, 0, 0, 0, 0
0.00164824, 1, 0, 0, 0
0.00164837, 0, 0, 0, 0
0.00164851, 1, 0, 0, 0
0.00164865, 0, 0, 0, 0
0.00164879, 1, 0, 0, 0
0.00164893, 0, 0, 0, 0
0.00164907, 1, 0, 0, 0
0.00164920, 0, 0, 0, 0
0.00164935, 1, 0, 0, 0
0.00164948, 0, 0, 0, 0
0.00164962, 1, 0, 0, 0
0.00164976, 0, 0, 0, 0
0.00164990, 1, 0, 0, 0
0.00165004, 0, 0, 0, 0
0.00165018, 1, 0, 0, 0
0.00165031, 0, 0, 0, 0
0.00165046, 1, 0, 0, 0
0.00165059, 0, 0, 0, 0
0.00165074, 1, 0, 0, 0
0.00165087, 0, 0, 0, 0
0.00165088, 0, 1, 0, 0
0.00165101, 1, 1, 0, 0
0.00165115, 0, 1, 0, 0
0.00165129, 1, 1, 0, 0
0.00165143, 0, 1, 0, 0
0.00165157, 1, 1, 0, 0
0.00165170, 0, 0, 0, 0
0.00165185, 1, 0, 0, 0
0.00165198, 0, 0, 0, 0
0.00165212, 1, 0, 0, 0
0.00165226, 0, 0, 0, 0
0.00165240, 1, 0, 0, 0
0.00165254, 0, 0, 0, 0
0.00165268, 1, 0, 0, 0
0.00165281, 0, 0, 0, 0
0.00165296, 1, 0, 0, 0
0.00165309, 0, 0, 0, 0
0.00165324, 1, 0, 0, 0
0.00165337, 0, 0, 0, 0
0.00165351, 1, 0, 0, 0
0.00165365, 0, 0, 0, 0
0.00165379, 1, 0, 0, 0
0.00165393, 0, 0, 0, 0
0.00165407, 1, 0, 0, 0
0.00165420, 0, 0, 0, 0
0.00165435, 1, 0, 0, 0
0.00165448, 0, 0, 0, 0
0.00165462, 1, 0, 0, 0
0.00165476, 0, 0, 0, 0
0.00165490, 1, 0, 0, 0
0.00165504, 0, 0, 0, 0
0.00165518, 1, 0, 0, 0
0.00165532, 0, 1, 0, 0
0.00165546, 1, 1, 0, 0
0.00165559, 0, 1, 0, 0
0.00165573, 1, 1, 0, 0
0.00165587, 0, 1, 0, 0
0.00165601, 1, 1, 0, 0
0.00165615, 0, 0, 0, 0
0.00165629, 1, 0, 0, 0
0.00165643, 0, 0, 0, 0
0.00165657, 1, 0, 0, 0
0.00165670, 0, 0, 0, 0
0.00165685, 1, 0, 0, 0
0.00165698, 0, 0, 0, 0
0.00165712, 1, 0, 0, 0
0.00165726, 0, 0, 0, 0
0.00165740, 1, 0, 0, 0
0.00165754, 0, 0, 0, 0
0.00165768, 1, 0, 0, 0
0.00165781, 0, 0, 0, 0
0.00165796, 1, 0, 0, 0
0.00165809, 0, 0, 0, 0
0.00165824, 1, 0, 0, 0
0.00165837, 0, 0, 0, 0
0.00165851, 1, 0, 0, 0
0.00165865, 0, 0, 0, 0
0.00165879, 1, 0, 0, 0
0.00165893, 0, 0, 0, 0
0.00165907, 1, 0, 0, 0
0.00165920, 0, 0, 0, 0
0.00165935, 1, 0, 0, 0
0.00165948, 0, 0, 0, 0
0.00165962, 1, 0, 0, 0
0.00165976, 0, 0, 0, 0
0.00165977, 0, 1, 0, 0
0.00165990, 1, 1, 0, 0
0.00166004, 0, 1, 0, 0
0.00166018, 1, 1, 0, 0
0.00166032, 0, 1, 0, 0
0.00166046, 1, 1, 0, 0
0.00166059, 0, 0, 0, 0
0.00166074, 1, 0, 0, 0
0.00166087, 0, 0, 0, 0
0.00166101, 1, 0, 0, 0
0.00166115, 0, 0, 0, 0
0.00166129, 1, 0, 0, 0
0.00166143, 0, 0, 0, 0
0.00166157, 1, 0, 0, 0
0.00166170, 0, 0, 0, 0
0.00166185, 1, 0, 0, 0
0.00166198, 0, 0, 0, 0
0.00166212, 1, 0, 0, 0
0.00166226, 0, 0, 0, 0
0.00166240, 1, 0, 0, 0
0.00166254, 0, 0, 0, 0
0.00166268, 1, 0, 0, 0
0.00166281, 0, 0, 0, 0
0.00166296, 1, 0, 0, 0
0.00166309, 0, 0, 0, 0
0.00166324, 1, 0, 0, 0
0.00166337, 0, 0, 0, 0
0.00166351, 1, 0, 0, 0
0.00166365, 0, 0, 0, 0
0.00166379, 1, 0, 0, 0
0.00166393, 0, 0, 0, 0
0.00166407, 1, 0, 0, 0
0.00166421, 0, 1, 0, 0
0.00166435, 1, 1, 0, 0
0.00166448, 0, 1, 0, 0
0.00166462, 1, 1, 0, 0
0.00166476, 0, 1, 0, 0
0.00166490, 1, 1, 0, 0
0.00166504, 0, 0, 0, 0
0.00166518, 1, 0, 0, 0
0.00166531, 0, 0, 0, 0
0.00166546, 1, 0, 0, 0
0.00166559, 0, 0, 0, 0
0.00166573, 1, 0, 0, 0
0.00166587, 0, 0, 0, 0
0.00166601, 1, 0, 0, 0
0.00166615, 0, 0, 0, 0
0.00166629, 1, 0, 0, 0
0.00166643, 0, 0, 0, 0
0.00166657, 1, 0, 0, 0
0.00166670, 0, 0, 0, 0
0.00166685, 1, 0, 0, 0
0.00166698, 0, 0, 0, 0
0.00166712, 1, 0, 0, 0
0.00166726, 0, 0, 0, 0
0.00166740, 1, 0, 0, 0
0.00166754, 0, 0, 0, 0
0.00166768, 1, 0, 0, 0
0.00166782, 0, 0, 0, 0
0.00166796, 1, 0, 0, 0
0.00166809, 0, 0, 0, 0
0.00166823, 1, 0, 0, 0
0.00166837, 0, 0, 0, 0
0.00166851, 1, 0, 0, 0
0.00166865, 0, 0, 0, 0
0.00166866, 0, 1, 0, 0
0.00166879, 1, 1, 0, 0
0.00166893, 0, 1, 0, 0
0.00166907, 1, 1, 0, 0
0.00166921, 0, 1, 0, 0
0.00166935, 1, 1, 0, 0
0.00166948, 0, 0, 0, 0
0.00166962, 1, 0, 0, 0
0.00166976, 0, 0, 0, 0
0.00166990, 1, 0, 0, 0
0.00167004, 0, 0, 0, 0
0.00167018, 1, 0, 0, 0
0.00167031, 0, 0, 0, 0
0.00167046, 1, 0, 0, 0
0.00167059, 0, 0, 0, 0
0.00167074, 1, 0, 0, 0
0.00167087, 0, 0, 0, 0
0.00167101, 1, 0, 0, 0
0.00167115, 0, 0, 0, 0
0.00167129, 1, 0, 0, 0
0.00167143, 0, 0, 0, 0
0.00167157, 1, 0, 0, 0
0.00167170, 0, 0, 0, 0
0.00167185, 1, 0, 0, 0
0.00167198, 0, 0, 0, 0
0.00167212, 1, 0, 0, 0
0.00167226, 0, 0, 0, 0
0.00167240, 1, 0, 0, 0
0.00167254, 0, 0, 0, 0
0.00167268, 1, 0, 0, 0
0.00167281, 0, 0, 0, 0
0.00167296, 1, 0, 0, 0
0.00167310, 0, 1, 0, 0
0.00167323, 1, 1, 0, 0
0.00167337, 0, 1, 0, 0
0.00167351, 1, 1, 0, 0
0.00167365, 0, 1, 0, 0
0.00167379, 1, 1, 0, 0
0.00167393, 0, 0, 0, 0
0.00167407, 1, 0, 0, 0
0.00167420, 0, 0, 0, 0
0.00167435, 1, 0, 0, 0
0.00167448, 0, 0, 0, 0
0.00167462, 1, 0, 0, 0
0.00167476, 0, 0, 0, 0
0.00167490, 1, 0, 0, 0
0.00167504, 0, 0, 0, 0
0.00167518, 1, 0, 0, 0
0.00167531, 0, 0, 0, 0
0.00167546, 1, 0, 0, 0
0.00167559, 0, 0, 0, 0
0.00167574, 1, 0, 0, 0
0.00167587, 0, 0, 0, 0
0.00167601, 1, 0, 0, 0
0.00167615, 0, 0, 0, 0
0.00167629, 1, 0, 0, 0
0.00167643, 0, 0, 0, 0
0.00167657, 1, 0, 0, 0
0.00167670, 0, 0, 0, 0
0.00167685, 1, 0, 0, 0
0.00167698, 0, 0, 0, 0
0.00167712, 1, 0, 0, 0
0.00167726, 0, 0, 0, 0
0.00167740, 1, 0, 0, 0
0.00167754, 0, 0, 0, 0
0.00167755, 0, 1, 0, 0
0.00167768, 1, 1, 0, 0
0.00167782, 0, 1, 0, 0
