Time [s],Packet ID,MOSI,MISO
0.0494797200,6,0x1C00,0x0000
0.0494841700,6,0x1C00,0x0000
0.0494886100,6,0x1C00,0x0000
0.0494930600,6,0x1C00,0x0000
0.0494975000,6,0x1C00,0x0000
0.0495019400,6,0x1C00,0x0000
0.0495063900,6,0x1C00,0x0000
0.0495108300,6,0x1C00,0x0000
0.0495152800,6,0x1C00,0x0000
0.0495197200,6,0x1C00,0x0000
0.0495241700,6,0x1C00,0x0000
0.0495286100,6,0x1C00,0x0000
0.0495330600,6,0x1C00,0x0000
0.0495375000,6,0x1C00,0x0000
0.0495419500,6,0x1C00,0x0000
0.0495463900,6,0x1C00,0x0000
0.0495508300,6,0x1C00,0x0000
0.0495552800,6,0x1C00,0x0000
0.0495597200,6,0x1C00,0x0000
0.0495641700,6,0x1C00,0x0000
0.0495686100,6,0x1C00,0x0000
0.0495730600,6,0x1C00,0x0000
0.0495775000,6,0x1C00,0x0000
0.0495819500,6,0x1C00,0x0000
0.0495863900,6,0x1C00,0x0000
0.0495908300,6,0x1C00,0x0000
0.0495952800,6,0x1C00,0x0000
0.0495997200,6,0x1C00,0x0000
0.0496041700,6,0x1C00,0x0000
0.0496086100,6,0x1C00,0x0000
0.0496130600,6,0x1C00,0x0000
0.0496175000,6,0x1C00,0x0000
0.0496219500,6,0x1C00,0x0000
0.0496263900,6,0x1C00,0x0000
0.0496308300,6,0x1C00,0x0000
0.0496352800,6,0x1C00,0x0000
0.0496397200,6,0x5BDD,0x0000
0.0496441700,6,0x5BE8,0x0000
0.0496486100,6,0x5BE8,0x0000
0.0496530600,6,0x5BE8,0x0000
0.0496575000,6,0x5BE8,0x0000
0.0496619500,6,0x5BE8,0x0000
0.0496663900,6,0x5BE8,0x0000
0.0496708300,6,0x5BE8,0x0000
0.0496752800,6,0x5BE8,0x0000
0.0496797200,6,0x5BE8,0x0000
0.0496841700,6,0x5BE8,0x0000
0.0496886100,6,0x5BD7,0x0000
0.0496930600,6,0x1C00,0x0000
0.0496975000,6,0x1C00,0x0000
0.0497019500,6,0x1C00,0x0000
0.0497063900,6,0x1C00,0x0000
0.0497108300,6,0x1C00,0x0000
0.0497152800,6,0x1C00,0x0000
0.0497197200,6,0x1C00,0x0000
0.0497241700,6,0x1C00,0x0000
0.0497286100,6,0x1C00,0x0000
0.0497330600,6,0x1C00,0x0000
0.0497375000,6,0x1C00,0x0000
0.0497419500,6,0x1C00,0x0000
0.0497463900,6,0x1C00,0x0000
0.0497508400,6,0x1C00,0x0000
0.0497552800,6,0x1C00,0x0000
0.0497597200,6,0x1C00,0x0000
0.0497641700,6,0x1C00,0x0000
0.0497686100,6,0x1C00,0x0000
0.0497730600,6,0x1C00,0x0000
0.0497775000,6,0x1C00,0x0000
0.0497819500,6,0x1C00,0x0000
0.0497863900,6,0x1C00,0x0000
0.0497908400,6,0x1C00,0x0000
0.0497952800,6,0x1C00,0x0000
0.0497997200,6,0x83E2,0x0000
0.0498041700,6,0x83EA,0x0000
0.0498086100,6,0x83EA,0x0000
0.0498130600,6,0x83EA,0x0000
0.0498175000,6,0x83EA,0x0000
0.0498219500,6,0x83EA,0x0000
0.0498263900,6,0x83EA,0x0000
0.0498308300,6,0x83EA,0x0000
0.0498352800,6,0x83EA,0x0000
0.0498397200,6,0x83EA,0x0000
0.0498441700,6,0x83EA,0x0000
0.0498486100,6,0x83E2,0x0000
0.0498530600,6,0x1C00,0x0000
0.0498575000,6,0x1C00,0x0000
0.0498619500,6,0x1C00,0x0000
0.0498663900,6,0x1C00,0x0000
0.0498708400,6,0x1C00,0x0000
0.0498752800,6,0x1C00,0x0000
0.0498797200,6,0x1C00,0x0000
0.0498841700,6,0x1C00,0x0000
0.0498886100,6,0x1C00,0x0000
0.0498930600,6,0x1C00,0x0000
0.0498975000,6,0x1C00,0x0000
0.0499019500,6,0x1C00,0x0000
0.0499063900,6,0x1C00,0x0000
0.0499108400,6,0x1C00,0x0000
0.0499152800,6,0x1C00,0x0000
0.0499197300,6,0x1C00,0x0000
0.0499241700,6,0x1C00,0x0000
0.0499286100,6,0x1C00,0x0000
0.0499330600,6,0x1C00,0x0000
0.0499375000,6,0x1C00,0x0000
0.0499419500,6,0x1C00,0x0000
0.0499463900,6,0x1C00,0x0000
0.0499508400,6,0x1C00,0x0000
0.0499552800,6,0x1C00,0x0000
0.0499597200,6,0x83E2,0x0000
0.0499641700,6,0x83EA,0x0000
0.0499686100,6,0x83EA,0x0000
0.0499730600,6,0x83EA,0x0000
0.0499775000,6,0x83EA,0x0000
0.0499819500,6,0x83EA,0x0000
0.0499863900,6,0x83EA,0x0000
0.0499908400,6,0x83EA,0x0000
0.0499952800,6,0x83EA,0x0000
0.0499997200,6,0x83EA,0x0000
0.0500041700,6,0x83EA,0x0000
0.0500086100,6,0x83E2,0x0000
0.0500130600,6,0x1C00,0x0000
0.0500175000,6,0x1C00,0x0000
0.0500219500,6,0x1C00,0x0000
0.0500263900,6,0x1C00,0x0000
0.0500308400,6,0x1C00,0x0000
0.0500352800,6,0x1C00,0x0000
0.0500397200,6,0x1C00,0x0000
0.0500441700,6,0x1C00,0x0000
0.0500486100,6,0x1C00,0x0000
0.0500530600,6,0x1C00,0x0000
0.0500575000,6,0x1C00,0x0000
0.0500619500,6,0x1C00,0x0000
0.0500663900,6,0x1C00,0x0000
0.0500708400,6,0x1C00,0x0000
0.0500752800,6,0x1C00,0x0000
0.0500797300,6,0x1C00,0x0000
0.0500841700,6,0x1C00,0x0000
0.0500886100,6,0x1C00,0x0000
0.0500930600,6,0x1C00,0x0000
0.0500975000,6,0x1C00,0x0000
0.0501019500,6,0x1C00,0x0000
0.0501063900,6,0x1C00,0x0000
0.0501108400,6,0x1C00,0x0000
0.0501152800,6,0x1C00,0x0000
0.0501197300,6,0x83E2,0x0000
0.0501241700,6,0x83EA,0x0000
0.0501286100,6,0x83EA,0x0000
0.0501330600,6,0x83EA,0x0000
0.0501375000,6,0x83EA,0x0000
0.0501419500,6,0x83EA,0x0000
0.0501463900,6,0x83EA,0x0000
0.0501508400,6,0x83EA,0x0000
0.0501552800,6,0x83EA,0x0000
0.0501597300,6,0x83EA,0x0000
0.0501641700,6,0x83EA,0x0000
0.0501686100,6,0x83E2,0x0000
0.0501730600,6,0x1C00,0x0000
0.0501775000,6,0x1C00,0x0000
0.0501819500,6,0x1C00,0x0000
0.0501863900,6,0x1C00,0x0000
0.0501908400,6,0x1C00,0x0000
0.0501952800,6,0x1C00,0x0000
0.0501997300,6,0x1C00,0x0000
0.0502041700,6,0x1C00,0x0000
0.0502086100,6,0x1C00,0x0000
0.0502130600,6,0x1C00,0x0000
0.0502175000,6,0x1C00,0x0000
0.0502219500,6,0x1C00,0x0000
0.0502263900,6,0x1C00,0x0000
0.0502308400,6,0x1C00,0x0000
0.0502352800,6,0x1C00,0x0000
0.0502397300,6,0x1C00,0x0000
0.0502441700,6,0x1C00,0x0000
0.0502486100,6,0x1C00,0x0000
0.0502530600,6,0x1C00,0x0000
0.0502575000,6,0x1C00,0x0000
0.0502619500,6,0x1C00,0x0000
0.0502663900,6,0x1C00,0x0000
0.0502708400,6,0x1C00,0x0000
0.0502752800,6,0x1C00,0x0000
0.0502797300,6,0x83E2,0x0000
0.0502841700,6,0x83EA,0x0000
0.0502886100,6,0x83EA,0x0000
0.0502930600,6,0x83EA,0x0000
0.0502975000,6,0x83EA,0x0000
0.0503019500,6,0x83EA,0x0000
0.0503063900,6,0x83EA,0x0000
0.0503108400,6,0x83EA,0x0000
0.0503152800,6,0x83EA,0x0000
0.0503197300,6,0x83EA,0x0000
0.0503241700,6,0x83EA,0x0000
0.0503286100,6,0x83E2,0x0000
0.0503330600,6,0x1C00,0x0000
0.0503375000,6,0x1C00,0x0000
0.0503419500,6,0x1C00,0x0000
0.0503463900,6,0x1C00,0x0000
0.0503508400,6,0x1C00,0x0000
0.0503552800,6,0x1C00,0x0000
0.0503597300,6,0x1C00,0x0000
0.0503641700,6,0x1C00,0x0000
0.0503686100,6,0x1C00,0x0000
0.0503730600,6,0x1C00,0x0000
0.0503775000,6,0x1C00,0x0000
0.0503819500,6,0x1C00,0x0000
0.0503863900,6,0x1C00,0x0000
0.0503908400,6,0x1C00,0x0000
0.0503952800,6,0x1C00,0x0000
0.0503997300,6,0x1C00,0x0000
0.0504041700,6,0x1C00,0x0000
0.0504086200,6,0x1C00,0x0000
0.0504130600,6,0x1C00,0x0000
0.0504175100,6,0x1C00,0x0000
0.0504219500,6,0x1C00,0x0000
0.0504263900,6,0x1C00,0x0000
0.0504308400,6,0x1C00,0x0000
0.0504352800,6,0x1C00,0x0000
0.0504397300,6,0x83E2,0x0000
0.0504441700,6,0x83EA,0x0000
0.0504486100,6,0x83EA,0x0000
0.0504530600,6,0x83EA,0x0000
0.0504575000,6,0x83EA,0x0000
0.0504619500,6,0x83EA,0x0000
0.0504663900,6,0x83EA,0x0000
0.0504708400,6,0x83EA,0x0000
0.0504752800,6,0x83EA,0x0000
0.0504797300,6,0x83EA,0x0000
0.0504841700,6,0x83EA,0x0000
0.0504886100,6,0x83E2,0x0000
0.0504930600,6,0x1C00,0x0000
0.0504975100,6,0x1C00,0x0000
0.0505019500,6,0x1C00,0x0000
0.0505063900,6,0x1C00,0x0000
0.0505108400,6,0x1C00,0x0000
0.0505152800,6,0x1C00,0x0000
0.0505197300,6,0x1C00,0x0000
0.0505241700,6,0x1C00,0x0000
0.0505286200,6,0x1C00,0x0000
0.0505330600,6,0x1C00,0x0000
0.0505375100,6,0x1C00,0x0000
0.0505419500,6,0x1C00,0x0000
0.0505463900,6,0x1C00,0x0000
0.0505508400,6,0x1C00,0x0000
0.0505552800,6,0x1C00,0x0000
0.0505597300,6,0x1C00,0x0000
0.0505641700,6,0x1C00,0x0000
0.0505686200,6,0x1C00,0x0000
0.0505730600,6,0x1C00,0x0000
0.0505775100,6,0x1C00,0x0000
0.0505819500,6,0x1C00,0x0000
0.0505863900,6,0x1C00,0x0000
0.0505908400,6,0x1C00,0x0000
0.0505952800,6,0x1C00,0x0000
0.0505997300,6,0x83E2,0x0000
0.0506041700,6,0x83EA,0x0000
0.0506086200,6,0x83EA,0x0000
0.0506130600,6,0x83EA,0x0000
0.0506175100,6,0x83EA,0x0000
0.0506219500,6,0x83EA,0x0000
0.0506263900,6,0x83EA,0x0000
0.0506308400,6,0x83EA,0x0000
0.0506352800,6,0x83EA,0x0000
0.0506397300,6,0x83EA,0x0000
0.0506441700,6,0x83EA,0x0000
0.0506486200,6,0x83E2,0x0000
0.0506530600,6,0x1C00,0x0000
0.0506575100,6,0x1C00,0x0000
0.0506619500,6,0x1C00,0x0000
0.0506664000,6,0x1C00,0x0000
0.0506708400,6,0x1C00,0x0000
0.0506752800,6,0x1C00,0x0000
0.0506797300,6,0x1C00,0x0000
0.0506841700,6,0x1C00,0x0000
0.0506886200,6,0x1C00,0x0000
0.0506930600,6,0x1C00,0x0000
0.0506975100,6,0x1C00,0x0000
0.0507019500,6,0x1C00,0x0000
0.0507064000,6,0x1C00,0x0000
0.0507108400,6,0x1C00,0x0000
0.0507152800,6,0x1C00,0x0000
0.0507197300,6,0x1C00,0x0000
0.0507241700,6,0x1C00,0x0000
0.0507286200,6,0x1C00,0x0000
0.0507330600,6,0x1C00,0x0000
0.0507375100,6,0x1C00,0x0000
0.0507419500,6,0x1C00,0x0000
0.0507464000,6,0x1C00,0x0000
0.0507508400,6,0x1C00,0x0000
0.0507552800,6,0x1C00,0x0000
0.0507597300,6,0x5BD1,0x0000
0.0507641700,6,0x5BE3,0x0000
0.0507686200,6,0x5BE3,0x0000
0.0507730600,6,0x5BE3,0x0000
0.0507775100,6,0x5BE3,0x0000
0.0507819500,6,0x5BE3,0x0000
0.0507864000,6,0x5BE3,0x0000
0.0507908400,6,0x5BE3,0x0000
0.0507952900,6,0x5BE3,0x0000
0.0507997300,6,0x5BE3,0x0000
0.0508041700,6,0x5BE3,0x0000
0.0508086200,6,0x5BD1,0x0000
0.0508130600,6,0x1C00,0x0000
0.0508175100,6,0x1C00,0x0000
0.0508219500,6,0x1C00,0x0000
0.0508264000,6,0x1C00,0x0000
0.0508308400,6,0x1C00,0x0000
0.0508352800,6,0x1C00,0x0000
0.0508397300,6,0x1C00,0x0000
0.0508441700,6,0x1C00,0x0000
0.0508486200,6,0x1C00,0x0000
0.0508530600,6,0x1C00,0x0000
0.0508575100,6,0x1C00,0x0000
0.0508619500,6,0x1C00,0x0000
0.0508664000,6,0x1C00,0x0000
0.0508708400,6,0x1C00,0x0000
0.0508752800,6,0x1C00,0x0000
0.0508797300,6,0x1C00,0x0000
0.0508841700,6,0x1C00,0x0000
0.0508886200,6,0x1C00,0x0000
0.0508930600,6,0x1C00,0x0000
0.0508975100,6,0x1C00,0x0000
0.0509019500,6,0x1C00,0x0000
0.0509064000,6,0x1C00,0x0000
0.0509108400,6,0x1C00,0x0000
0.0509152900,6,0x1C00,0x0000
0.0509197300,6,0x1C00,0x0000
0.0509241700,6,0x1C00,0x0000
0.0509286200,6,0x1C00,0x0000
0.0509330600,6,0x1C00,0x0000
0.0509375100,6,0x1C00,0x0000
0.0509419500,6,0x1C00,0x0000
0.0509464000,6,0x1C00,0x0000
0.0509508400,6,0x1C00,0x0000
0.0509552900,6,0x1C00,0x0000
0.0509597300,6,0x1C00,0x0000
0.0509641700,6,0x1C00,0x0000
0.0509686200,6,0x1C00,0x0000
0.0509730600,6,0x1C00,0x0000
0.0509775100,6,0x1C00,0x0000
0.0509819500,6,0x1C00,0x0000
0.0509864000,6,0x1C00,0x0000
0.0509908400,6,0x1C00,0x0000
0.0509952900,6,0x1C00,0x0000
0.0509997300,6,0x1C00,0x0000
0.0510041700,6,0x1C00,0x0000
0.0510086200,6,0x1C00,0x0000
0.0510130600,6,0x1C00,0x0000
0.0510175100,6,0x1C00,0x0000
0.0510219500,6,0x1C00,0x0000
0.0510264000,6,0x1C00,0x0000
0.0510308400,6,0x1C00,0x0000
0.0510352900,6,0x1C00,0x0000
0.0510397300,6,0x1C00,0x0000
0.0510441700,6,0x1C00,0x0000
0.0510486200,6,0x1C00,0x0000
0.0510530600,6,0x1C00,0x0000
0.0510575100,6,0x1C00,0x0000
0.0510619500,6,0x1C00,0x0000
0.0510664000,6,0x1C00,0x0000
0.0510708400,6,0x1C00,0x0000
0.0510752900,6,0x1C00,0x0000
